Dataset Name,Class vs Class,Classifier Name,Classifier Variables,Local F1 Score,Separability,Strategy,Amount within,Total test amount,F1 Score method
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,10,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,29,412,0.7563025210084033
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,71,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,9,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,20,412,0.48717948717948717
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,61,412,0.9400196656833826
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,124,412,0.9760386473429952
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,13,412,0.8115942028985508
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,86,412,0.9434210526315789
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,79,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,89,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,14,412,0.8133333333333334
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,41,412,0.9679937548790007
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,60,412,0.9241466498103665
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,37,412,0.9314814814814816
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,84,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,38,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,94,412,0.9517205957883923
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,11,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,73,412,0.9366319444444444
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,3,412,0.6666666666666666
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,67,412,0.9492424242424242
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,8,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,51,412,0.9609195402298851
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,64,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,19,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,60,412,0.9241466498103665
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,49,412,0.9388264669163546
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,28,412,0.7307692307692307
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,62,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,58,412,0.9342403628117915
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,40,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,60,412,0.6497080900750625
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,36,412,0.4857142857142857
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,59,412,0.9686337054758107
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,4,412,0.42857142857142855
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,56,412,0.7824397824397824
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,88,412,0.9584709768758848
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,122,412,0.9885542733839947
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,32,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,123,412,0.9815453863465866
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,66,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,35,412,0.6354166666666667
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,147,412,0.9819698270575248
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,76,412,0.8324409448818898
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,100,412,0.878581835842642
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,30,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,60,412,1.0
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,86,412,0.9812513625463266
BankNote,0 vs 1,lr,{},0.9950843534493043,1.0,Leafage: Closest Enemy,18,412,1.0
